#{"t_start": 1780861332.801356, "env_id": "None"}
r,l,t,target
103.078145,11,10064.896664,clay
94.388184,17,10068.156933,clay
105.26,9,10071.268921,clay
90.540476,19,10075.037037,clay
102.991219,12,10078.066029,clay
107.0,5,10081.946949,clay
111.09,6,10084.772597,clay
108.72,8,10088.525824,clay
92.868145,17,10092.649737,clay
98.32776,15,10095.892862,clay
96.881097,15,10099.543151,clay
84.980701,21,10103.338227,clay
91.33,12,10107.750073,clay
106.76,9,10110.69078,clay
103.45,10,10113.75778,clay
99.766225,12,10117.182888,clay
102.85,10,10120.326993,clay
109.351097,7,10123.404389,clay
109.55,7,10126.401783,clay
105.781097,9,10129.535154,clay
98.036786,15,10133.134204,clay
103.930472,10,10136.160699,clay
95.117325,16,10139.658836,clay
97.694944,14,10142.804876,clay
89.423847,20,10146.192856,clay
103.738127,12,10149.838052,clay
98.513847,14,10153.247989,clay
93.066348,18,10156.806721,clay
101.526668,12,10160.112159,clay
106.497655,10,10163.370793,clay
94.914941,17,10167.068451,clay
102.560472,12,10170.931032,clay
87.63,8,10174.417106,clay
85.92,8,10179.331438,clay
106.33,8,10182.423434,clay
103.42,10,10185.43203,clay
111.75,5,10190.004148,clay
107.67,8,10193.118272,clay
106.250472,9,10197.058597,clay
106.968127,10,10200.495504,clay
96.850205,15,10204.215265,clay
86.97615,23,10208.280423,clay
108.57,8,10211.61159,clay
97.268145,12,10215.075403,clay
108.118127,9,10218.283215,clay
104.16,10,10221.233765,clay
86.794251,21,10224.596564,clay
105.77,8,10227.478038,clay
100.33,12,10230.385783,clay
111.96,5,10232.98805,clay
107.828127,9,10235.886695,clay
94.174251,17,10239.585043,clay
90.64,18,10243.058157,clay
104.5,11,10246.049605,clay
110.228127,8,10249.46714,clay
100.079397,14,10253.114957,clay
98.7,12,10256.029915,clay
98.77,13,10259.619988,clay
105.57,9,10262.612564,clay
103.971219,9,10265.865314,clay
75.870546,29,10269.846349,clay
101.67,13,10273.362973,clay
107.13,8,10276.663851,clay
108.02,8,10279.670339,clay
107.68,7,10282.777063,clay
108.81,9,10285.918133,clay
99.33,12,10289.232334,clay
96.174944,15,10292.668006,clay
98.116625,11,10295.866058,clay
102.557655,12,10299.557813,clay
99.665256,14,10302.793905,clay
95.469346,16,10306.097607,clay
105.91,10,10309.33488,clay
101.74,11,10312.517208,clay
102.706559,11,10315.810923,clay
97.6,10,10319.084541,clay
78.690612,22,10323.031252,clay
111.96,5,10325.679413,clay
109.311097,7,10328.473358,clay
107.12,8,10331.754897,clay
105.591097,9,10334.688719,clay
105.76,9,10337.842418,clay
110.24,6,10342.288438,clay
108.57,8,10345.581684,clay
77.182107,28,10349.904514,clay
98.836559,13,10353.167486,clay
103.078145,11,10357.459432,clay
93.969059,19,10360.712838,clay
109.638127,8,10363.712139,clay
105.397922,11,10367.064885,clay
95.85,15,10370.431944,clay
88.02,8,10373.553121,clay
98.583847,13,10376.876414,clay
111.75,5,10379.697514,clay
105.01,9,10383.222728,clay
102.76,11,10386.431648,clay
98.641424,12,10390.055838,clay
72.788429,32,10394.364529,clay
106.38,8,10397.204482,clay
104.69,6,10400.002398,clay
110.4,6,10402.574675,clay
104.821364,10,10405.870388,clay
108.138127,9,10408.912472,clay
106.287655,9,10412.31764,clay
105.26,9,10415.59422,clay
107.820039,9,10418.904417,clay
98.041528,17,10422.40128,clay
111.5,6,10425.198582,clay
111.16,5,10427.818185,clay
107.48,7,10430.691375,clay
97.82,14,10434.042331,clay
108.87,8,10437.020749,clay
104.1,10,10440.205484,clay
72.63651,30,10444.345543,clay
86.671506,22,10448.30081,clay
102.631569,12,10451.748348,clay
110.44,6,10455.617158,clay
97.17,14,10458.722057,clay
105.674653,11,10461.976744,clay
99.776436,13,10465.481539,clay
96.049733,17,10469.0638,clay
92.990839,18,10472.545681,clay
92.01,19,10476.10397,clay
91.022331,18,10480.346628,clay
82.282239,27,10484.592198,clay
87.245217,9,10488.583509,clay
105.303442,10,10491.508555,clay
108.718127,9,10495.37768,clay
100.047656,14,10498.715453,clay
110.44,6,10501.60459,clay
108.78,7,10504.267879,clay
93.23,17,10507.70224,clay
70.095818,30,10511.508454,clay
106.923361,10,10515.000713,clay
108.87,8,10518.363966,clay
96.246884,15,10521.777727,clay
105.51,10,10526.196558,clay
106.527655,10,10530.590333,clay
74.536125,29,10534.740677,clay
103.778145,11,10538.788663,clay
110.861097,6,10541.927484,clay
98.78,13,10545.289245,clay
109.46,6,10548.098488,clay
108.53,7,10551.05441,clay
107.0,5,10554.004195,clay
110.24,6,10557.407679,clay
97.431781,12,10560.902154,clay
101.22,8,10563.82278,clay
102.64,11,10567.10414,clay
89.338127,8,10570.072612,clay
108.818145,9,10573.449718,clay
89.771405,21,10577.138553,clay
106.16,9,10580.33435,clay
82.105588,26,10584.190013,clay
84.624233,24,10588.801168,clay
103.170472,11,10591.924999,clay
107.417922,9,10595.341665,clay
105.413847,9,10598.317552,clay
107.89,7,10601.132716,clay
107.0,5,10603.893242,clay
110.871097,6,10606.917763,clay
98.53,13,10610.148829,clay
100.279346,14,10614.52894,clay
96.101781,16,10618.184871,clay
82.861174,24,10622.678939,clay
75.024214,29,10627.039004,clay
79.363847,24,10630.843155,clay
90.59,6,10633.824728,clay
106.251097,8,10636.787973,clay
110.24,6,10639.85024,clay
97.990679,15,10643.33267,clay
95.458579,17,10646.847883,clay
105.121502,11,10650.12709,clay
107.760472,8,10653.061823,clay
99.35,10,10656.191629,clay
106.201569,10,10659.401575,clay
107.44,7,10662.307125,clay
107.15,7,10665.421569,clay
106.57,8,10668.522871,clay
77.668749,29,10672.900932,clay
92.500472,18,10676.909443,clay
109.707627,9,10680.388817,clay
108.88,7,10683.20302,clay
88.86,4,10686.920926,clay
107.605966,8,10689.702135,clay
72.492809,29,10693.885111,clay
98.481405,15,10698.046953,clay
87.261405,22,10702.185316,clay
110.25,6,10705.011845,clay
87.35,5,10708.073854,clay
108.08,7,10710.884058,clay
87.121924,22,10714.858209,clay
99.45,12,10718.168844,clay
97.003343,16,10721.56803,clay
71.331097,15,10726.28321,clay
104.21,9,10729.677671,clay
105.05,10,10732.721159,clay
110.24,6,10735.606819,clay
111.76,5,10738.400669,clay
106.33,8,10741.288327,clay
74.794686,28,10745.37694,clay
85.386817,21,10750.530061,clay
98.221364,13,10754.049023,clay
101.995779,14,10757.058213,clay
71.893442,30,10761.612669,clay
96.570601,13,10765.138123,clay
96.611364,15,10768.678009,clay
43.81,34,10773.063488,clay
98.47,14,10776.395795,clay
106.16,9,10779.70798,clay
103.27,8,10782.826067,clay
92.341489,16,10786.575858,clay
108.13,7,10789.724905,clay
104.82,9,10792.662728,clay
110.26,6,10795.695894,clay
97.760039,15,10799.162773,clay
103.39,11,10802.430921,clay
70.571034,40,10807.466823,clay
104.168145,12,10810.788696,clay
73.428763,35,10817.143751,clay
89.48,18,10820.334012,clay
100.54,11,10823.569347,clay
108.93,7,10826.547832,clay
108.78,7,10829.44793,clay
96.06,15,10832.834275,clay
98.66,9,10836.302619,clay
99.46,9,10839.478663,clay
101.34,11,10842.535571,clay
101.732788,13,10846.125592,clay
95.921097,16,10849.49414,clay
101.69,11,10852.788482,clay
104.82,9,10855.524535,clay
105.61,9,10858.600317,clay
91.896106,18,10861.812252,clay
92.932331,17,10865.356202,clay
99.83,12,10868.400755,clay
105.09,6,10871.306755,clay
92.58,17,10874.854888,clay
79.46,25,10878.814903,clay
82.81084,26,10883.32531,clay
102.696668,12,10887.865338,clay
102.478145,11,10890.890422,clay
103.27,8,10893.884941,clay
103.248145,9,10896.855261,clay
104.540205,11,10900.036345,clay
110.44,6,10902.941293,clay
92.08,17,10906.668288,clay
109.342994,7,10909.744638,clay
90.305256,19,10913.442655,clay
102.300205,12,10918.1753,clay
108.303442,9,10921.235065,clay
103.138127,12,10925.132745,clay
105.713847,9,10928.225765,clay
103.103361,12,10931.734991,clay
106.72,8,10934.770009,clay
92.3,5,10937.653945,clay
108.68,7,10941.060888,clay
107.06,9,10945.42081,clay
73.219998,29,10949.580215,clay
76.293098,29,10954.701337,clay
97.092708,17,10958.371921,clay
97.26,15,10961.401071,clay
106.52,8,10964.472804,clay
107.27,8,10967.45075,clay
111.75,5,10970.38878,clay
110.44,6,10973.254042,clay
106.530472,10,10977.063507,clay
99.130472,15,10981.416897,clay
87.654622,21,10985.53117,clay
99.68,12,10988.790669,clay
103.411364,11,10992.16126,clay
97.701364,15,10995.551194,clay
95.61,15,10998.810601,clay
105.07,9,11003.384221,clay
108.69,7,11006.414598,clay
103.379676,12,11011.366575,clay
78.740562,25,11016.23492,clay
106.07409,10,11019.661776,clay
107.310039,10,11022.966902,clay
93.268145,17,11027.950897,clay
73.624129,32,11033.192334,clay
99.78,12,11036.597494,clay
101.09,11,11039.54093,clay
106.14,6,11042.974379,clay
92.856559,17,11046.384377,clay
71.74455,44,11051.247525,clay
106.35,10,11054.400518,clay
106.580492,10,11057.654788,clay
108.636559,8,11060.72309,clay
103.770472,11,11065.440911,clay
110.21,6,11068.181047,clay
98.825217,13,11071.454967,clay
97.68,7,11074.740645,clay
107.06,9,11079.153206,clay
103.26,11,11082.155135,clay
97.921097,15,11085.337834,clay
101.98,7,11088.344111,clay
104.71,9,11091.157989,clay
95.91,14,11094.428818,clay
108.57,8,11097.74022,clay
85.517677,24,11101.993878,clay
91.88,17,11105.704601,clay
72.187122,33,11109.844078,clay
105.25,10,11112.927012,clay
96.982316,16,11116.242562,clay
104.51,9,11119.457686,clay
97.236559,14,11122.72694,clay
101.04,11,11125.836253,clay
105.86,10,11128.630213,clay
91.414806,18,11132.291609,clay
98.154686,12,11136.029881,clay
110.24,6,11139.122867,clay
70.731405,30,11143.436064,clay
105.29,6,11146.538911,clay
87.700974,21,11150.986604,clay
88.498835,18,11155.052619,clay
96.571219,15,11159.475134,clay
105.29,6,11162.509976,clay
108.08,7,11165.640657,clay
105.340492,10,11169.026618,clay
94.784088,17,11172.48563,clay
95.717655,16,11175.782955,clay
99.251364,15,11179.022236,clay
101.51,9,11181.8877,clay
106.01,9,11185.012945,clay
106.36,10,11187.850508,clay
91.373442,18,11191.373692,clay
98.550205,15,11195.485852,clay
98.07,14,11198.751593,clay
108.09,7,11202.35116,clay
103.89,6,11205.160863,clay
110.24,6,11208.362676,clay
106.716436,10,11211.477977,clay
104.49,6,11215.22398,clay
108.08,7,11217.93636,clay
83.220348,24,11221.990844,clay
105.254358,12,11225.314019,clay
96.911558,16,11229.913612,clay
99.46,9,11232.964305,clay
86.533258,22,11236.954678,clay
99.290039,13,11240.39364,clay
106.82,8,11244.522461,clay
93.233442,17,11247.943819,clay
103.583442,11,11251.239135,clay
110.44,6,11253.988519,clay
104.77,9,11257.112743,clay
108.08,7,11259.994319,clay
87.635011,22,11263.977833,clay
90.22,19,11267.719198,clay
97.34069,16,11270.854504,clay
111.75,5,11275.238791,clay
108.68,7,11278.275702,clay
106.48,8,11281.306797,clay
103.02,8,11284.246211,clay
105.603442,10,11287.597893,clay
102.60409,12,11290.740908,clay
107.153442,9,11293.784997,clay
102.260472,8,11296.85376,clay
94.816786,17,11300.58158,clay
107.31,9,11303.825197,clay
92.53,12,11307.553805,clay
98.398145,15,11310.832411,clay
99.851502,14,11315.378248,clay
97.283413,12,11318.456177,clay
101.967288,12,11321.653748,clay
108.93,7,11324.943809,clay
104.69,6,11330.438566,clay
104.77,9,11333.439829,clay
102.273847,13,11338.223632,clay
105.018835,11,11341.491773,clay
91.57,18,11346.573963,clay
108.88,7,11349.716336,clay
109.64,6,11352.519725,clay
101.75,10,11355.657601,clay
103.29,12,11358.590735,clay
83.1,22,11362.070462,clay
87.701219,21,11365.965538,clay
97.481569,12,11369.306361,clay
108.57,8,11372.624783,clay
99.334358,14,11375.919577,clay
108.69,7,11378.827087,clay
111.77,5,11381.716875,clay
99.322994,13,11385.139756,clay
102.093913,12,11388.958031,clay
91.945968,17,11393.024723,clay
93.931569,17,11397.005566,clay
92.506786,19,11400.742625,clay
90.482357,19,11404.460744,clay
95.79,16,11408.038476,clay
108.13,7,11410.944261,clay
108.69,7,11414.32619,clay
98.061219,15,11417.651671,clay
104.091424,12,11421.221886,clay
103.840205,11,11424.513279,clay
87.1,17,11427.965671,clay
110.2,6,11430.849002,clay
107.17,8,11434.049954,clay
103.96,10,11437.069341,clay
97.13,13,11440.36435,clay
97.854218,15,11443.916652,clay
102.383139,12,11447.197873,clay
101.351364,12,11450.355784,clay
105.840205,11,11455.112909,clay
90.535421,20,11460.051925,clay
110.44,6,11463.682122,clay
110.44,6,11466.529678,clay
106.8,5,11469.476011,clay
107.511364,9,11472.695056,clay
71.349074,34,11477.130824,clay
91.43,17,11481.718125,clay
92.897033,18,11485.140507,clay
73.474159,42,11490.181366,clay
108.21,9,11493.404002,clay
90.523913,19,11496.994206,clay
108.936559,8,11500.305972,clay
97.523847,14,11503.616325,clay
107.33,7,11506.541652,clay
110.44,6,11509.46278,clay
108.73,7,11512.356918,clay
106.82,8,11515.524673,clay
101.63,12,11518.753628,clay
93.076436,17,11522.2891,clay
105.298127,11,11525.540818,clay
103.916625,11,11528.89569,clay
93.739346,18,11532.53488,clay
102.15,12,11535.681376,clay
104.76358,11,11538.947471,clay
92.336049,18,11543.656089,clay
111.69,6,11546.689721,clay
107.751097,8,11549.756594,clay
105.01,9,11553.419625,clay
96.461424,16,11556.816463,clay
95.16,15,11559.880432,clay
105.974358,10,11563.043983,clay
101.83,12,11567.988974,clay
105.147655,8,11571.118797,clay
89.14,16,11574.666758,clay
106.48,8,11577.752499,clay
108.93,7,11582.40317,clay
108.64,7,11585.265977,clay
105.49,6,11588.205229,clay
86.25,20,11591.64006,clay
107.27,8,11595.712458,clay
94.95,15,11600.163387,clay
95.470205,14,11603.366663,clay
69.039,45,11608.717204,clay
102.279908,13,11612.537687,clay
107.760472,8,11615.495254,clay
69.406718,36,11620.291048,clay
80.984445,23,11624.398183,clay
110.24,6,11627.492276,clay
111.670492,6,11630.657271,clay
87.428145,21,11634.917571,clay
101.53,12,11637.985627,clay
102.771291,13,11641.644922,clay
90.684988,19,11644.989569,clay
101.994051,13,11648.294848,clay
101.51,9,11651.161107,clay
94.65,16,11654.234518,clay
101.436707,13,11657.560186,clay
79.95606,26,11661.471915,clay
75.593096,28,11666.413354,clay
105.454949,10,11669.979483,clay
84.176761,24,11673.898836,clay
105.96,9,11677.841738,clay
106.57,8,11681.042131,clay
109.455966,8,11684.158349,clay
107.98,8,11686.996947,clay
103.45,10,11690.338136,clay
105.29,6,11693.204452,clay
107.717922,9,11696.412399,clay
97.11,15,11699.749963,clay
99.65,10,11702.668077,clay
99.763913,10,11705.559592,clay
101.59069,10,11709.025385,clay
89.372825,20,11712.509647,clay
111.75,5,11715.606333,clay
107.0,5,11718.566738,clay
111.75,5,11721.622678,clay
106.05,10,11725.139931,clay
104.95,10,11728.327938,clay
100.983442,11,11731.295448,clay
102.316625,11,11734.681325,clay
93.976436,17,11738.06001,clay
98.915256,14,11741.34005,clay
108.69,7,11744.143602,clay
105.41,9,11747.18076,clay
109.53,7,11750.043447,clay
100.38,12,11753.294803,clay
101.34,11,11757.663277,clay
96.434944,14,11761.141834,clay
90.651961,19,11764.658676,clay
98.241986,16,11768.358599,clay
85.085217,21,11771.94412,clay
103.2,10,11774.918619,clay
102.84,11,11779.167017,clay
103.27,8,11782.356948,clay
82.68974,23,11786.611546,clay
96.023913,15,11790.094633,clay
101.51,9,11793.045791,clay
106.99,8,11795.785187,clay
106.57,8,11798.942461,clay
89.99,6,11801.83563,clay
94.707675,17,11806.694124,clay
95.561213,17,11810.370595,clay
77.101219,26,11816.203701,clay
110.24,6,11819.309713,clay
106.22,8,11822.060209,clay
106.14,6,11825.05094,clay
95.725995,17,11828.69513,clay
86.9634,22,11832.762763,clay
91.268184,18,11838.084749,clay
98.885256,11,11842.643727,clay
92.390562,15,11846.519286,clay
106.16,9,11849.860786,clay
102.73,12,11853.301797,clay
102.783442,12,11856.446628,clay
84.784214,21,11860.077922,clay
110.2,6,11862.948681,clay
98.59,11,11866.215441,clay
93.44,16,11870.80981,clay
91.750562,19,11875.122624,clay
74.715581,29,11879.585543,clay
105.19,11,11883.015581,clay
104.82,9,11886.026864,clay
101.297938,14,11889.979628,clay
110.24,6,11892.886606,clay
103.635217,10,11896.181783,clay
68.023595,49,11901.486841,clay
100.483913,13,11905.054886,clay
101.7,10,11908.906949,clay
108.73,7,11912.074224,clay
108.28,7,11915.168923,clay
102.738835,9,11918.811328,clay
100.827032,13,11923.245401,clay
99.883847,13,11926.536012,clay
106.01,9,11929.698136,clay
103.790205,11,11933.013041,clay
96.33,17,11937.871923,clay
104.168145,12,11941.318867,clay
83.196301,24,11945.436988,clay
103.818366,8,11948.847838,clay
108.93,7,11952.856102,clay
95.4,16,11956.193774,clay
104.640492,10,11959.344582,clay
78.938145,26,11963.41764,clay
86.820219,23,11968.268811,clay
89.00596,23,11972.566864,clay
108.798145,9,11975.940622,clay
104.45,10,11979.193905,clay
91.699633,19,11984.057642,clay
110.44,6,11987.072534,clay
108.510492,8,11990.095479,clay
110.24,6,11993.22788,clay
70.798094,43,11998.730992,clay
78.655256,25,12002.894864,clay
104.91,10,12006.044752,clay
94.46,9,12009.099934,clay
106.91,9,12012.777168,clay
108.64,7,12015.490348,clay
104.901569,11,12018.799088,clay
104.610612,11,12022.111634,clay
103.233442,11,12025.244884,clay
100.058127,10,12028.275038,clay
98.089878,15,12031.844647,clay
107.67,8,12034.878253,clay
108.93,7,12038.261799,clay
103.5,10,12041.277054,clay
108.73,7,12044.48682,clay
101.33,12,12048.721646,clay
101.16,9,12051.85202,clay
107.251569,10,12055.393143,clay
84.473442,22,12059.210936,clay
99.696625,13,12062.395058,clay
99.7,10,12065.434515,clay
89.86,19,12069.331504,clay
100.081219,14,12074.00996,clay
71.883941,31,12078.570755,clay
86.092809,22,12082.407711,clay
101.563647,13,12085.910447,clay
82.262331,23,12089.627024,clay
110.44,6,12092.35483,clay
99.68,12,12095.538091,clay
106.38,8,12099.188144,clay
102.55,10,12102.212349,clay
110.26,6,12106.399546,clay
107.33,7,12109.229864,clay
88.673913,20,12112.389962,clay
101.81,9,12115.56584,clay
75.796718,27,12120.442713,clay
104.736668,11,12123.964319,clay
96.45118,16,12127.185948,clay
82.051069,24,12132.674174,clay
98.355995,15,12136.104614,clay
91.360039,15,12139.379134,clay
103.99,11,12142.445215,clay
72.882536,36,12147.436741,clay
86.900239,22,12151.376858,clay
97.39,11,12154.360056,clay
107.09,8,12157.150187,clay
93.933442,16,12160.691981,clay
108.75,7,12163.784837,clay
105.81,10,12166.67234,clay
76.554113,29,12171.735933,clay
82.723145,24,12175.537501,clay
104.06,9,12179.175873,clay
105.82,8,12181.971923,clay
107.0,5,12184.845322,clay
105.048127,11,12189.287967,clay
106.82,8,12192.376119,clay
93.616625,16,12196.02208,clay
103.14,11,12199.122699,clay
106.16,9,12202.356802,clay
96.645217,14,12205.863815,clay
96.04063,18,12209.439811,clay
106.981097,9,12213.625118,clay
99.51,14,12217.021717,clay
110.21,6,12219.933356,clay
109.65,6,12222.591612,clay
109.58,7,12225.622138,clay
87.710039,20,12229.205103,clay
87.144251,21,12234.302996,clay
101.07,13,12237.710193,clay
107.19,8,12241.779449,clay
103.34,11,12244.855782,clay
108.08,7,12247.943645,clay
105.840205,11,12251.171547,clay
74.482331,28,12255.593936,clay
54.682023,26,12261.25904,clay
108.57,8,12264.593674,clay
87.038145,21,12269.397708,clay
100.221219,14,12272.80848,clay
108.78,7,12275.464464,clay
110.2,6,12278.373695,clay
106.2,5,12281.322125,clay
101.165217,12,12284.61377,clay
100.466106,14,12288.134498,clay
105.351569,10,12291.25767,clay
87.75,20,12294.924865,clay
100.0,10,12298.635827,clay
91.799574,19,12304.063572,clay
99.757063,14,12307.477414,clay
100.690729,11,12311.267499,clay
90.121219,19,12315.841857,clay
110.44,6,12319.693456,clay
110.201097,7,12322.944036,clay
104.01,10,12325.899873,clay
107.0,5,12328.745685,clay
99.12,13,12332.329983,clay
105.82,8,12335.28957,clay
107.33,9,12338.653089,clay
102.828145,12,12341.831689,clay
102.098127,13,12344.924126,clay
102.281499,12,12347.903889,clay
103.74,11,12351.054196,clay
105.8,10,12353.964468,clay
108.87,8,12357.178531,clay
78.849431,25,12361.152813,clay
105.890472,9,12364.228225,clay
107.13,8,12369.020123,clay
102.8,10,12371.922812,clay
100.39,11,12375.052484,clay
102.640039,12,12379.556762,clay
102.810562,13,12382.644458,clay
107.086559,9,12385.618716,clay
98.55,10,12388.725242,clay
105.74,11,12391.888782,clay
106.72,9,12394.817472,clay
75.089689,36,12399.599782,clay
104.911097,11,12402.831568,clay
101.03,12,12405.805552,clay
108.73,7,12408.913168,clay
105.66,9,12412.01034,clay
109.64,6,12414.794491,clay
105.523913,9,12418.258986,clay
103.49,11,12421.620764,clay
99.51,14,12424.831522,clay
107.33,8,12427.625705,clay
110.44,6,12430.526987,clay
109.65,6,12433.065906,clay
101.689973,13,12436.515757,clay
94.91064,16,12440.459263,clay
103.27,8,12443.417943,clay
101.51,9,12446.557417,clay
89.71,15,12449.877926,clay
106.001364,10,12453.367737,clay
106.84,8,12456.455122,clay
107.466234,11,12459.84425,clay
107.248874,10,12463.212936,clay
109.64,6,12466.410149,clay
110.44,6,12469.988173,clay
109.53,7,12472.856934,clay
105.29,6,12477.558501,clay
104.69,6,12480.558466,clay
107.800492,8,12484.917619,clay
103.43069,12,12488.198118,clay
72.941313,35,12492.959512,clay
105.147655,8,12496.184441,clay
102.143913,12,12499.51381,clay
72.708065,36,12504.361493,clay
98.571569,14,12508.211904,clay
98.095217,14,12511.430001,clay
98.730205,12,12514.86269,clay
89.0,16,12518.309683,clay
100.143913,12,12521.69466,clay
103.078145,11,12526.175912,clay
107.690472,9,12529.134312,clay
107.13,8,12532.434156,clay
108.93,7,12535.790858,clay
108.93,7,12538.749446,clay
110.44,6,12543.190687,clay
90.81,6,12545.921647,clay
105.57,9,12549.312752,clay
96.95,15,12552.715945,clay
75.259436,28,12556.897672,clay
98.430679,15,12560.561748,clay
96.340339,17,12564.061567,clay
107.918127,9,12567.50143,clay
92.936125,18,12571.659731,clay
105.67,9,12574.504593,clay
105.49,6,12577.444426,clay
101.13,12,12580.716867,clay
104.67,10,12583.688513,clay
85.867218,24,12587.922507,clay
97.98,12,12591.379275,clay
97.231605,16,12596.433744,clay
85.942331,22,12599.756752,clay
106.263847,9,12602.670764,clay
95.627922,15,12606.11717,clay
83.921569,23,12610.092249,clay
103.930472,10,12613.045287,clay
108.93,7,12617.51047,clay
111.96,5,12620.318595,clay
98.72,13,12623.790611,clay
95.44,16,12627.258265,clay
89.23,18,12630.66622,clay
105.298127,11,12633.95144,clay
107.151097,8,12637.169723,clay
108.14,7,12640.026887,clay
102.34,11,12643.591817,clay
103.078145,11,12647.210607,clay
103.09,11,12650.408837,clay
102.918835,11,12653.888964,clay
107.670205,9,12656.995991,clay
99.986125,14,12660.388203,clay
101.42069,12,12663.72319,clay
104.76,9,12667.639047,clay
92.172933,18,12671.533384,clay
98.422788,15,12674.949811,clay
103.04,12,12677.967497,clay
108.59,8,12681.096927,clay
99.83,12,12684.461947,clay
96.62,14,12687.878683,clay
102.74,11,12692.35288,clay
107.13,8,12695.328947,clay
104.95,10,12698.790337,clay
106.16,9,12702.179823,clay
93.375256,17,12705.438427,clay
98.219491,15,12710.414786,clay
102.07,13,12714.504652,clay
96.86,15,12717.639656,clay
110.24,6,12720.79123,clay
108.73,7,12724.033549,clay
93.55,5,12726.862236,clay
105.51,10,12730.855191,clay
78.267288,27,12734.729232,clay
104.227922,8,12737.943626,clay
111.75,5,12741.648035,clay
108.08,7,12744.775759,clay
105.06,9,12747.711046,clay
95.641364,16,12751.369146,clay
103.19,11,12754.638434,clay
95.567656,17,12758.321513,clay
111.16,5,12760.831526,clay
105.81,9,12764.043747,clay
103.45,10,12767.336585,clay
97.109481,14,12770.8238,clay
101.070039,9,12775.267383,clay
83.40063,22,12778.827107,clay
76.521781,24,12782.731492,clay
65.61409,52,12787.966306,clay
107.970205,9,12791.011746,clay
108.88,7,12794.080631,clay
107.0,5,12796.88228,clay
104.91,9,12799.825267,clay
101.360679,13,12803.62582,clay
101.51,9,12807.279216,clay
101.885217,12,12810.086091,clay
86.907033,21,12813.828309,clay
101.483413,13,12817.169711,clay
90.081394,19,12821.043159,clay
106.913413,9,12824.442404,clay
103.14,11,12827.279115,clay
95.298835,13,12830.543599,clay
87.275779,21,12834.498725,clay
83.467922,19,12837.823377,clay
89.608061,19,12841.610389,clay
108.9,7,12844.586425,clay
109.64,6,12847.731984,clay
107.0,5,12850.707221,clay
107.32,8,12853.696078,clay
82.341097,24,12857.494054,clay
92.3,5,12860.532904,clay
93.086436,17,12864.013914,clay
94.37,13,12867.496894,clay
94.094539,17,12870.955826,clay
100.63,12,12875.143202,clay
106.158145,9,12879.567428,clay
72.12,48,12885.255545,clay
86.261219,20,12888.990779,clay
103.02,8,12891.890007,clay
96.911219,15,12895.301653,clay
108.69,7,12898.054774,clay
106.51,9,12901.039002,clay
101.74,11,12905.329276,clay
104.65,10,12908.619279,clay
93.34,17,12912.126532,clay
96.254661,16,12915.480873,clay
89.061569,19,12919.941819,clay
103.14,11,12923.148843,clay
101.623442,12,12927.61853,clay
87.800205,21,12931.650011,clay
92.19,17,12934.897219,clay
106.210205,10,12938.083759,clay
107.0,5,12940.92689,clay
99.915217,13,12944.549336,clay
105.06,9,12947.442785,clay
107.820039,9,12951.61852,clay
101.426125,14,12954.994372,clay
100.1,10,12958.199185,clay
106.708145,10,12961.348906,clay
75.055217,28,12965.517825,clay
106.648145,10,12969.329923,clay
103.55,10,12973.212104,clay
101.75,10,12976.528234,clay
108.13,7,12979.616834,clay
95.543647,16,12983.381088,clay
95.251219,16,12986.919175,clay
100.901405,14,12990.319145,clay
108.93,7,12993.506138,clay
109.64,6,12996.519661,clay
107.14,7,12999.582111,clay
101.258835,13,13003.063462,clay
101.51,9,13006.337222,clay
93.966718,17,13010.021668,clay
104.378145,11,13013.120975,clay
107.076559,9,13015.931983,clay
82.341132,22,13019.827859,clay
104.86,9,13024.698227,clay
109.64,6,13027.458494,clay
111.75,5,13030.644728,clay
100.25,10,13033.895728,clay
102.771291,13,13037.327615,clay
70.918802,37,13041.821166,clay
97.485217,15,13045.455992,clay
108.57,8,13048.7443,clay
105.2,10,13051.987794,clay
98.55,10,13054.895223,clay
100.06,9,13057.816498,clay
69.279761,41,13062.862944,clay
110.24,6,13065.824248,clay
89.28,7,13069.027699,clay
69.54,31,13073.401445,clay
101.88,12,13076.422837,clay
73.556744,29,13081.041511,clay
84.853361,22,13084.957958,clay
104.080839,11,13088.288584,clay
102.88073,12,13091.599135,clay
102.13,12,13094.841583,clay
107.0,5,13097.714651,clay
107.0,5,13101.773512,clay
108.93,7,13104.793554,clay
108.89,7,13107.832062,clay
109.332994,7,13111.07853,clay
107.08,8,13114.258171,clay
98.539761,15,13117.839274,clay
108.87,8,13121.66916,clay
92.258184,19,13125.621184,clay
78.058835,27,13129.74615,clay
89.803442,19,13133.756701,clay
91.386106,17,13137.154108,clay
103.111452,11,13140.527754,clay
102.195995,10,13144.18507,clay
106.47,8,13147.263833,clay
106.048145,10,13150.371705,clay
107.06,9,13153.614254,clay
85.089346,23,13157.558729,clay
85.03,22,13160.922842,clay
69.232146,35,13165.44358,clay
106.71,9,13168.455125,clay
108.08,7,13171.827173,clay
108.68,7,13175.316213,clay
108.93,7,13178.696061,clay
96.192708,17,13182.704063,clay
91.797922,16,13186.41377,clay
104.980679,11,13189.653908,clay
69.472331,37,13194.600923,clay
106.76,9,13197.852556,clay
95.399032,18,13201.574114,clay
78.359753,28,13204.987025,clay
