#{"t_start": 1781100550.140838, "env_id": "None"}
r,l,t,task_success,target
115.566816,29,4004.78283,True,potato
105.536992,19,4010.286076,True,wheat
104.176371,18,4015.565165,True,wheat
59.786841,200,4033.554471,False,wheat
57.919166,200,4054.671831,False,carrot
123.888611,47,4062.473729,True,carrot
116.186686,17,4067.945131,True,carrot
106.149494,18,4073.070216,True,wheat
102.143721,18,4078.100111,True,wheat
102.275383,16,4084.178129,True,wheat
115.82246,20,4089.582849,True,potato
117.124703,24,4096.499904,True,potato
118.545195,25,4103.144507,True,potato
116.851105,21,4108.848765,True,potato
116.442775,29,4115.518456,True,potato
114.769516,22,4122.909528,True,potato
105.85655,19,4128.704822,True,wheat
107.130274,22,4134.495121,True,wheat
102.266334,21,4141.188375,True,wheat
117.178951,24,4147.592115,True,carrot
119.173801,33,4154.214132,True,carrot
140.984636,85,4165.068777,True,carrot
107.049986,25,4171.237984,True,wheat
103.278799,22,4177.968868,True,wheat
101.325433,22,4183.932396,True,wheat
14.896074,30,4190.889155,False,carrot
115.462597,18,4197.554111,True,carrot
118.389543,24,4204.0688,True,carrot
112.213952,25,4211.021348,True,potato
5.102597,17,4218.626658,False,potato
116.683008,25,4225.257725,True,potato
115.863606,25,4233.222792,True,potato
114.522936,16,4238.696178,True,potato
118.310606,28,4247.676696,True,potato
105.759161,16,4256.78405,True,wheat
101.91225,33,4264.404723,True,wheat
101.486321,24,4270.484036,True,wheat
116.493606,23,4278.511112,True,carrot
117.820591,23,4284.70312,True,carrot
114.915049,16,4292.599935,True,carrot
115.905952,33,4300.890921,True,potato
114.25655,29,4309.789674,True,potato
113.90833,22,4316.598538,True,potato
103.944952,20,4322.551024,True,wheat
104.95072,17,4330.27439,True,wheat
106.700562,29,4338.817352,True,wheat
121.845108,34,4345.780683,True,carrot
119.26142,31,4356.13751,True,carrot
22.852452,35,4365.328774,False,carrot
116.481507,21,4371.878584,True,potato
115.027813,21,4379.446923,True,potato
116.701507,18,4385.410889,True,potato
