#{"t_start": 1780947440.0215948, "env_id": "None"}
r,l,t,task_success,target
109.306387,63,5579.266478,True,wheat
114.520107,27,5586.177632,True,wheat
112.982929,57,5594.196522,True,wheat
113.674887,47,5601.524897,True,wheat
108.803974,61,5610.017179,True,wheat
115.649838,38,5616.944894,True,wheat
118.403602,57,5626.129407,True,wheat
115.051868,28,5632.927124,True,wheat
111.770421,29,5639.233347,True,wheat
109.220629,31,5647.330876,True,wheat
111.569201,42,5655.212643,True,wheat
113.693862,34,5663.061598,True,wheat
16.484038,25,5669.853923,False,wheat
114.198195,46,5678.160387,True,wheat
117.349106,32,5687.493011,True,wheat
109.725809,33,5699.817871,True,wheat
114.701346,36,5709.098463,True,wheat
113.474961,38,5717.964827,True,wheat
100.245105,29,5724.352098,True,wheat
117.297841,40,5731.155318,True,wheat
113.26568,47,5739.267388,True,wheat
111.057457,26,5745.323426,True,wheat
116.691025,38,5752.576893,True,wheat
108.946466,41,5759.139799,True,wheat
114.929667,29,5766.079056,True,wheat
132.379789,37,5773.762659,True,wheat
132.008734,41,5784.155059,True,wheat
108.679541,34,5792.567819,True,wheat
114.209365,26,5800.073142,True,wheat
114.773155,34,5808.124778,True,wheat
116.063631,26,5817.449595,True,wheat
114.545511,25,5824.294809,True,wheat
110.360509,24,5831.59069,True,wheat
130.99223,28,5838.433234,True,wheat
103.266185,22,5844.871617,True,wheat
112.28074,33,5853.017593,True,wheat
113.644086,36,5861.502724,True,wheat
114.968782,26,5870.349447,True,wheat
111.939337,37,5878.848836,True,wheat
110.816854,23,5885.5991,True,wheat
134.983167,35,5893.220356,True,wheat
6.116098,23,5900.431499,False,wheat
114.729554,27,5907.914408,True,wheat
118.15442,27,5916.176646,True,wheat
116.01505,24,5923.145107,True,wheat
115.289395,49,5932.345515,True,wheat
116.33548,41,5940.590774,True,wheat
112.407331,28,5948.573288,True,wheat
115.92378,22,5956.218884,True,wheat
124.433404,22,5962.950132,True,wheat
111.306108,32,5972.610058,True,wheat
133.203271,25,5981.188262,True,wheat
131.538089,21,5988.279704,True,wheat
134.420626,30,5997.292964,True,wheat
115.180359,41,6008.098084,True,wheat
115.228222,25,6014.069213,True,wheat
115.702005,29,6020.867594,True,wheat
152.710822,28,6028.361817,True,wheat
118.661923,27,6035.80647,True,wheat
15.585454,24,6043.198087,False,wheat
112.484959,35,6050.541787,True,wheat
131.890223,23,6057.595474,True,wheat
114.846272,22,6064.614591,True,wheat
113.531145,21,6072.969623,True,wheat
114.48554,30,6080.962464,True,wheat
132.364063,21,6088.372369,True,wheat
15.011843,40,6097.744801,False,wheat
14.844989,23,6103.714839,False,wheat
130.439879,22,6109.325709,True,wheat
113.764676,26,6115.524606,True,wheat
112.515856,22,6120.50743,True,wheat
113.05293,30,6126.886553,True,wheat
115.611311,28,6132.471751,True,wheat
117.161618,29,6140.369332,True,wheat
113.125356,58,6149.383746,True,wheat
116.708444,17,6155.409019,True,wheat
115.282682,25,6162.085277,True,wheat
115.586342,19,6167.995885,True,wheat
114.407909,20,6173.071432,True,wheat
116.913827,20,6178.058776,True,wheat
