#{"t_start": 1780717463.1922045, "env_id": "None"}
r,l,t,target
74.056068,42,15838.734473,diamond_ore
102.49,11,15842.758524,clay
106.797655,10,15847.044661,clay
91.2,20,15851.191467,clay
104.083442,11,15855.426767,clay
105.29,6,15860.62344,clay
103.33,7,15863.812405,clay
98.128835,15,15868.556423,log
95.239054,18,15873.569543,log
103.366796,13,15879.429108,log
104.3,10,15883.771634,clay
87.75,20,15887.49913,clay
97.78,12,15892.72947,clay
96.44,11,15897.122545,diamond_ore
104.3,10,15900.737288,diamond_ore
103.7,10,15906.317248,diamond_ore
71.517511,32,15911.879784,log
108.73,7,15916.417313,log
111.75,5,15919.684345,log
109.18,7,15924.100305,log
88.536668,21,15929.971367,log
101.098835,13,15934.098005,log
97.206928,18,5.126057,diamond_ore
80.853186,28,9.698188,diamond_ore
107.236625,9,14.223392,diamond_ore
88.217091,22,17.785646,diamond_ore
89.967535,22,21.106183,diamond_ore
106.530472,10,24.415131,diamond_ore
104.870253,13,27.758089,clay
68.98,47,32.823112,clay
94.682331,17,36.433774,clay
98.236125,14,39.498928,log
107.01,9,42.42617,log
73.650427,35,47.04725,log
111.396458,7,49.911088,diamond_ore
66.692421,36,55.613698,diamond_ore
111.75,5,58.357452,diamond_ore
102.860067,11,63.037078,log
102.830472,11,65.80365,log
104.180205,12,69.088783,log
103.491097,10,72.706317,clay
81.036624,28,76.418096,clay
105.831069,11,79.696247,clay
70.151363,62,85.925296,clay
105.686806,13,89.885276,clay
106.740472,9,92.716248,clay
106.737655,9,95.697951,log
104.080492,10,98.551067,log
106.67,8,103.028954,log
107.44,7,105.72925,log
111.330492,6,109.559164,log
69.65,35,115.501081,log
86.721097,20,120.047302,log
101.354795,15,122.974838,log
92.133913,18,126.581483,log
103.693528,13,130.170221,clay
105.689973,10,133.957774,clay
88.276356,24,137.81634,clay
94.375966,16,142.744227,log
73.55102,39,147.448228,log
79.380532,29,151.846061,log
102.328005,13,155.11648,diamond_ore
104.190581,12,157.860177,diamond_ore
107.823913,9,160.977627,diamond_ore
107.48,7,163.728237,clay
102.123442,12,167.761622,clay
104.887844,12,170.805375,clay
109.33,7,173.58029,diamond_ore
98.366734,13,176.544117,diamond_ore
74.627463,29,180.40524,diamond_ore
109.948145,9,183.634241,clay
113.045966,5,186.057774,clay
104.52,10,188.709169,clay
108.113647,9,191.496461,diamond_ore
113.040492,5,194.071294,diamond_ore
108.04,7,196.691423,diamond_ore
108.000492,8,199.478568,diamond_ore
107.93,7,202.693249,diamond_ore
100.965966,12,205.925355,diamond_ore
81.864585,27,210.492126,log
75.196492,32,214.307261,log
92.570562,19,217.48229,log
106.283913,10,220.308502,clay
114.476458,5,222.688184,clay
64.76,79,230.544182,clay
77.253941,28,235.553165,log
83.115874,25,239.548539,log
105.351569,10,242.562232,log
77.54,26,246.384167,clay
98.082979,18,250.082005,clay
106.553442,9,254.426271,clay
102.333711,16,257.893382,diamond_ore
107.109705,10,261.670352,diamond_ore
107.630067,9,264.393315,diamond_ore
78.016244,29,269.149313,clay
97.042351,18,273.968288,clay
108.118127,9,277.394271,clay
87.492933,20,281.030251,log
101.921097,11,283.687222,log
111.56,5,286.08344,log
83.662575,25,290.349723,diamond_ore
105.914281,10,293.352184,diamond_ore
76.888129,31,297.741142,diamond_ore
89.19355,21,301.974893,diamond_ore
106.283913,9,304.641629,diamond_ore
105.663913,11,308.021906,diamond_ore
96.349705,14,310.887086,diamond_ore
104.96,9,313.627083,diamond_ore
68.56,34,317.877132,diamond_ore
107.013913,10,320.774546,log
107.68,7,323.49498,log
112.61,5,325.911174,log
106.263913,10,328.77585,clay
108.08,7,331.378732,clay
87.3,20,335.584164,clay
99.630689,14,338.551969,diamond_ore
100.441097,14,341.639652,diamond_ore
78.524277,29,345.442168,diamond_ore
107.611219,10,348.309325,log
70.976625,40,354.537441,log
91.431486,21,359.590948,log
101.698956,14,362.474402,clay
92.869519,19,367.305437,clay
101.924475,13,371.545923,clay
96.018127,16,374.912988,log
106.332942,10,378.976381,log
107.720205,9,381.737641,log
68.26,49,387.157698,clay
98.644233,12,390.044672,clay
78.438211,29,394.198657,clay
107.737655,9,397.078001,diamond_ore
90.53,17,400.243623,diamond_ore
107.48,7,402.766941,diamond_ore
107.625189,10,405.409791,clay
103.538846,14,408.604582,clay
105.421097,10,411.684472,clay
81.47,23,416.506479,diamond_ore
91.58803,19,419.606226,diamond_ore
106.636625,9,422.681792,diamond_ore
62.73,52,428.447034,log
90.769397,21,432.008545,log
106.981097,9,434.743558,log
103.961569,11,438.491834,diamond_ore
107.823913,9,441.261396,diamond_ore
105.92762,12,444.123348,diamond_ore
77.95,26,448.221554,clay
67.67,69,453.927537,clay
111.396458,7,456.480638,clay
74.461394,31,460.859681,log
72.937108,34,465.291686,log
99.404198,16,469.074594,log
100.793061,13,473.302156,log
111.5,6,475.609901,log
71.08,28,479.241385,log
91.419346,21,482.601181,clay
87.542146,23,486.043143,clay
75.237312,39,490.812153,clay
113.040492,5,493.310438,log
83.126625,20,498.372989,log
102.299079,15,501.418739,log
97.044902,17,506.108057,log
111.75,5,509.018043,log
105.97,8,511.669218,log
76.032963,32,516.014805,diamond_ore
104.580472,10,520.389985,diamond_ore
107.291069,10,523.539968,diamond_ore
106.54,6,526.158048,clay
69.540205,16,529.396315,clay
94.791071,19,532.613092,clay
103.271097,10,535.561294,log
96.128385,20,540.142074,log
95.842536,17,543.764628,log
100.79434,14,548.291946,diamond_ore
88.846244,22,551.508001,diamond_ore
99.089532,15,554.302807,diamond_ore
86.469616,24,558.057614,diamond_ore
-0.5,100,565.989085,diamond_ore
104.560492,7,568.705215,diamond_ore
106.983913,9,571.558258,clay
92.758906,20,575.192137,clay
108.020067,10,578.138687,clay
101.151069,15,581.25475,clay
68.05,50,585.946524,clay
111.75,5,588.817721,clay
102.203913,13,592.399302,log
98.73,12,595.473827,log
72.78,27,599.061084,log
98.161424,16,602.529624,diamond_ore
76.15,26,606.124406,diamond_ore
74.54,27,609.549728,diamond_ore
105.861842,10,613.240944,clay
72.08,37,618.234667,clay
110.24,6,620.986452,clay
102.163913,11,623.869447,log
91.490632,21,627.571719,log
89.531221,21,630.990158,log
113.030492,5,634.178429,diamond_ore
101.471569,13,637.536846,diamond_ore
105.533913,10,640.176881,diamond_ore
3.35,100,648.428797,clay
93.899399,19,651.842921,clay
99.374317,17,654.909742,clay
107.650067,9,658.670434,log
96.092035,18,662.2181,log
74.692828,30,666.519341,log
112.980492,5,669.51318,clay
108.846125,9,672.158982,clay
74.448775,43,677.166043,clay
106.030472,10,680.121761,diamond_ore
89.452818,23,684.728912,diamond_ore
94.034514,18,688.341859,diamond_ore
108.05,7,691.120616,log
85.070407,26,695.107152,log
94.846436,17,698.178046,log
106.279051,10,701.604019,diamond_ore
109.948145,9,704.548997,diamond_ore
78.166982,43,709.408144,diamond_ore
78.083443,33,714.414129,diamond_ore
102.316706,13,717.439124,diamond_ore
93.356806,19,722.007937,diamond_ore
96.887097,12,724.938189,clay
111.75,5,728.401894,clay
76.909864,32,732.541234,clay
5.6,100,740.193179,clay
93.611841,20,745.442075,clay
96.924475,13,748.2751,clay
102.18,12,751.126208,log
99.377655,10,753.743042,log
97.457493,15,757.393855,log
81.631877,24,760.771733,log
111.75,5,763.470737,log
91.69,16,767.96507,log
106.737655,9,771.030453,clay
83.630361,24,774.607239,clay
109.367627,9,777.37168,clay
102.300581,13,781.12271,diamond_ore
108.08,7,785.013358,diamond_ore
108.05,5,788.445338,diamond_ore
100.296806,15,791.602694,clay
4.3,100,799.906034,clay
109.960492,7,802.4975,clay
111.75,5,805.489134,clay
77.918541,38,812.381558,clay
108.141097,9,815.204216,clay
100.141281,15,818.812172,log
106.063913,10,822.013907,log
106.41,9,825.362427,log
110.44,6,828.228493,clay
99.765402,16,831.685393,clay
105.858127,12,834.715289,clay
109.79,7,838.418318,log
103.901219,11,841.321298,log
97.864585,18,844.18709,log
103.031569,12,847.50826,log
105.73,8,851.122929,log
66.27,39,855.280867,log
86.144317,25,859.083703,diamond_ore
100.005452,12,862.415182,diamond_ore
108.013647,10,865.106155,diamond_ore
81.276806,27,870.382969,diamond_ore
106.000472,9,873.158941,diamond_ore
87.118211,23,877.05421,diamond_ore
98.327828,17,880.511892,diamond_ore
104.51,9,883.228561,diamond_ore
84.73,22,886.903056,diamond_ore
96.816806,18,891.546865,log
93.95812,19,894.831007,log
107.760472,8,897.420755,log
104.213913,11,900.496506,diamond_ore
107.411569,9,903.389956,diamond_ore
108.404358,10,906.225108,diamond_ore
97.150201,18,909.57701,clay
72.951869,32,913.778043,clay
90.197843,23,917.581939,clay
103.669908,14,920.63112,clay
102.068092,14,924.418289,clay
77.07185,30,928.750369,clay
102.483913,13,931.958124,diamond_ore
87.009631,25,935.902293,diamond_ore
102.261069,13,938.613406,diamond_ore
111.16,5,941.162171,clay
98.541097,13,944.324857,clay
113.01,5,946.744701,clay
88.781966,22,950.922693,log
104.787655,10,953.556153,log
102.366625,12,956.189609,log
99.737655,15,960.778226,log
105.57,8,963.796922,log
111.16,5,966.357878,log
103.248079,12,969.278774,diamond_ore
106.240492,9,972.042232,diamond_ore
100.66,11,975.069257,diamond_ore
106.000581,11,978.336468,clay
103.670472,11,981.430301,clay
106.200472,9,984.19477,clay
107.487627,11,987.100032,clay
97.740173,18,990.291511,clay
92.971677,20,993.88313,clay
107.146234,12,996.755678,clay
99.07,13,999.870839,clay
113.230492,5,1003.408082,clay
95.894475,17,1006.588991,log
93.85,15,1009.925672,log
109.960492,7,1013.458687,log
99.299532,15,1016.575344,diamond_ore
103.33,9,1019.239348,diamond_ore
108.08,7,1022.198334,diamond_ore
104.77,9,1024.972253,diamond_ore
109.680067,9,1027.888142,diamond_ore
75.572757,35,1033.592272,diamond_ore
107.630067,9,1036.363976,diamond_ore
94.058689,19,1039.668272,diamond_ore
73.192155,49,1044.849917,diamond_ore
103.680492,10,1049.695511,log
90.870719,20,1052.958116,log
108.208145,9,1055.853253,log
73.346077,59,1062.779161,log
90.951399,19,1066.491849,log
102.736873,13,1071.151829,log
106.527655,10,1073.856267,diamond_ore
105.88,8,1078.286059,diamond_ore
107.341588,6,1080.945203,diamond_ore
93.630511,18,1084.159613,log
106.636625,9,1086.970762,log
101.850067,12,1090.248095,log
113.01,5,1092.766805,clay
101.762829,15,1096.010566,clay
102.320472,11,1099.046355,clay
101.849054,14,1103.74133,log
99.483913,13,1106.76233,log
103.748065,11,1109.615414,log
108.118127,9,1112.793728,clay
107.73409,9,1117.126603,clay
101.71,11,1120.104818,clay
90.461097,18,1123.0599,clay
106.578127,10,1125.999317,clay
89.469726,23,1129.725839,clay
101.146578,14,1132.662383,diamond_ore
90.475244,23,1136.378448,diamond_ore
102.67588,13,1140.191785,diamond_ore
73.898127,38,1144.273511,diamond_ore
105.902279,12,1147.329541,diamond_ore
100.154475,15,1150.60506,diamond_ore
105.683913,10,1153.294871,log
103.4,10,1156.308056,log
111.77,5,1158.853354,log
91.27333,21,1162.605406,clay
112.61,5,1164.933892,clay
111.75,5,1167.742911,clay
103.153413,11,1170.54343,log
94.947187,17,1173.65404,log
94.26648,19,1177.04632,log
103.17409,11,1179.688745,clay
102.449519,13,1182.503478,clay
86.914298,17,1185.881437,clay
79.520046,27,1189.707901,log
103.45,10,1192.55438,log
109.091097,8,1195.348871,log
97.714475,15,1198.211874,diamond_ore
100.450361,15,1201.503525,diamond_ore
98.646244,16,1204.745532,diamond_ore
80.651728,28,1208.594229,log
102.650348,13,1211.815776,log
100.383913,13,1214.866321,log
109.64,6,1217.504287,diamond_ore
93.54161,20,1220.976445,diamond_ore
89.203547,24,1225.898632,diamond_ore
98.763442,13,1229.131725,diamond_ore
108.410492,8,1231.935022,diamond_ore
113.01,5,1234.54588,diamond_ore
76.799374,43,1239.695794,clay
108.786873,11,1242.726674,clay
104.997422,12,1245.605911,clay
108.389705,10,1248.757623,clay
103.870081,13,1252.146125,clay
102.694281,12,1255.457932,clay
78.334122,32,1259.797243,diamond_ore
101.591291,15,1262.665182,diamond_ore
105.599129,10,1265.69367,diamond_ore
103.4,10,1269.6118,clay
90.441097,18,1272.985091,clay
104.043932,12,1277.27371,clay
107.336641,11,1280.167959,log
96.404661,16,1283.54331,log
107.823913,9,1287.110943,log
105.691069,11,1289.739354,diamond_ore
107.48,7,1292.616915,diamond_ore
101.985433,12,1296.720331,diamond_ore
95.716625,16,1299.566197,log
102.25,11,1302.294151,log
95.884028,13,1305.533471,log
81.357659,28,1309.748185,log
106.54,6,1312.149819,log
112.61,5,1314.437804,log
97.691221,13,1317.81077,diamond_ore
105.808127,10,1320.817722,diamond_ore
109.638127,8,1323.340052,diamond_ore
98.77262,16,1326.547951,clay
96.789327,17,1329.857772,clay
73.958591,48,1335.910848,clay
106.729973,10,1338.994523,log
103.4,10,1341.954442,log
111.15,5,1344.347075,log
100.578127,13,1347.554049,clay
108.08,7,1350.443849,clay
96.79,13,1354.588976,clay
90.62157,20,1358.184954,log
74.761766,32,1362.618148,log
93.241947,21,1366.724765,log
103.050472,8,1369.677974,log
109.818127,9,1372.317623,log
94.044686,18,1376.165444,log
106.74164,11,1379.232924,clay
107.828127,9,1382.182432,clay
109.047627,10,1385.149123,clay
111.16,5,1387.428423,diamond_ore
110.880492,6,1390.533893,diamond_ore
100.04,11,1393.795654,diamond_ore
108.68,7,1396.725029,diamond_ore
103.744233,12,1400.545363,diamond_ore
93.092058,20,1404.166306,diamond_ore
108.751097,7,1406.768905,clay
103.393366,14,1409.691285,clay
79.196861,49,1414.73011,clay
96.187307,17,1419.278435,diamond_ore
96.37079,19,1422.552806,diamond_ore
86.261728,20,1426.250287,diamond_ore
83.678211,25,1429.905441,clay
113.01,5,1432.298181,clay
90.131097,19,1436.678639,clay
104.89,11,1439.961144,log
110.44,6,1442.735857,log
113.01,5,1445.074172,log
91.643647,20,1448.366709,diamond_ore
87.760472,8,1451.006593,diamond_ore
92.821781,18,1454.523398,diamond_ore
111.6,5,1456.902329,clay
98.222239,18,1460.259033,clay
92.512035,19,1463.761852,clay
86.801863,23,1467.866044,clay
105.808127,10,1470.721109,clay
102.474952,14,1473.915761,clay
91.525392,21,1477.410939,log
95.960994,17,1480.829975,log
109.221069,9,1483.950805,log
72.603889,58,1489.294026,log
106.558127,10,1492.557887,log
102.357627,14,1496.101346,log
92.939386,16,1499.669392,diamond_ore
106.48,8,1502.880113,diamond_ore
111.16,5,1505.300769,diamond_ore
107.161097,6,1507.890347,diamond_ore
89.974009,23,1512.431406,diamond_ore
99.709616,16,1515.47468,diamond_ore
79.800456,26,1520.332706,diamond_ore
103.726154,13,1523.535814,diamond_ore
74.716838,32,1527.935253,diamond_ore
105.349567,11,1530.997806,clay
104.40409,7,1533.683682,clay
106.8,5,1536.497436,clay
105.830472,10,1540.128381,diamond_ore
107.358312,9,1543.215319,diamond_ore
104.640472,10,1546.013914,diamond_ore
106.799705,10,1548.953027,log
74.269936,46,1554.716779,log
102.667314,13,1557.99068,log
92.0952,21,1561.568563,log
94.09,16,1565.910232,log
66.891966,82,1573.356033,log
86.528689,24,1577.616811,clay
98.131781,12,1580.691377,clay
104.891569,11,1583.753162,clay
111.75,5,1586.884106,log
104.012239,14,1590.298396,log
108.323175,9,1593.193281,log
100.265467,16,1597.052187,diamond_ore
107.800492,8,1600.010428,diamond_ore
93.521097,16,1603.424251,diamond_ore
75.70821,42,1608.181892,clay
97.045244,16,1611.784595,clay
103.863913,11,1614.622288,clay
95.098127,16,1618.418378,log
107.93,7,1621.194334,log
108.08,7,1624.433328,log
103.6,10,1627.947659,log
100.521364,13,1632.167428,log
82.665661,28,1636.226687,log
100.729346,14,1639.795729,log
92.730738,20,1643.413057,log
88.02202,24,1646.991207,log
113.01,5,1649.690473,clay
109.93,7,1652.345514,clay
108.04,7,1655.311377,clay
110.001588,7,1658.324662,clay
105.943647,11,1660.930278,clay
101.520472,12,1664.15042,clay
106.719973,10,1667.278968,clay
102.699519,13,1670.907461,clay
104.857637,14,1673.937517,clay
111.75,5,1676.518105,diamond_ore
107.3,7,1680.601951,diamond_ore
113.01,5,1684.441706,diamond_ore
99.68,12,1687.846184,diamond_ore
101.643293,13,1690.895937,diamond_ore
103.701569,11,1694.004067,diamond_ore
75.955675,36,1699.027387,diamond_ore
74.355106,51,1703.914732,diamond_ore
102.866873,13,1707.413267,diamond_ore
95.995039,18,1710.779954,diamond_ore
106.201569,10,1713.937792,diamond_ore
104.838874,12,1717.080103,diamond_ore
92.447506,20,1721.609221,clay
105.71,9,1725.574615,clay
111.75,5,1728.495601,clay
89.996961,22,1733.193041,log
106.141069,11,1735.919683,log
90.799245,20,1740.666412,log
113.040492,5,1744.514158,diamond_ore
105.231986,12,1747.518306,diamond_ore
103.000067,12,1750.709945,diamond_ore
91.671633,18,1754.525167,clay
109.818127,9,1757.133339,clay
103.813913,10,1760.758267,clay
99.158127,15,1764.112548,log
92.101986,19,1767.790438,log
104.080472,10,1770.758591,log
100.98355,14,1774.064216,diamond_ore
96.97,13,1777.379217,diamond_ore
112.975966,6,1781.278091,diamond_ore
89.318127,9,1784.212279,clay
77.555038,35,1788.38847,clay
105.440078,8,1791.245269,clay
104.69,6,1793.896781,log
92.921097,5,1796.754689,log
3.398461,100,1804.641312,log
92.756451,18,1808.127656,clay
106.240472,9,1811.474888,clay
94.680464,18,1815.330761,clay
109.98,7,1818.098655,log
80.381097,24,1821.87309,log
109.64,6,1824.671865,log
108.323175,9,1827.430434,clay
111.16,5,1830.086281,clay
111.49,6,1832.703369,clay
109.948145,9,1835.611793,log
103.097655,13,1838.527436,log
103.157655,12,1841.690384,log
90.112985,18,1844.868013,log
98.884063,16,1849.360052,log
105.173913,10,1851.981657,log
107.73,7,1854.528689,diamond_ore
101.236906,13,1857.826354,diamond_ore
103.890472,10,1860.788841,diamond_ore
98.760067,11,1863.831033,diamond_ore
99.46,14,1867.134946,diamond_ore
100.726641,12,1870.449847,diamond_ore
108.698092,11,1873.850279,clay
95.192893,19,1876.925889,clay
108.567922,9,1879.711738,clay
97.72,13,1883.649209,diamond_ore
109.93,7,1886.265295,diamond_ore
105.62,9,1888.794996,diamond_ore
109.299973,8,1891.681726,log
90.656014,21,1895.476016,log
107.340472,9,1898.402122,log
108.64,7,1901.47968,clay
102.282788,14,1904.636581,clay
77.505527,38,1909.431371,clay
109.920492,7,1912.325767,log
112.61,5,1914.685562,log
109.64,6,1917.696308,log
99.673501,13,1920.982765,clay
100.522536,12,1924.024556,clay
109.968145,9,1926.878944,clay
108.08,7,1929.671018,diamond_ore
110.136724,9,1933.538073,diamond_ore
103.797627,12,1936.568422,diamond_ore
111.56,5,1939.094204,log
97.067086,18,1943.144372,log
88.261569,15,1946.304879,log
111.520492,6,1949.22143,diamond_ore
75.937055,36,1954.015722,diamond_ore
93.850445,19,1957.807261,diamond_ore
106.981097,9,1961.066431,diamond_ore
110.21,6,1964.035426,diamond_ore
108.08,7,1966.597121,diamond_ore
107.797422,10,1971.002791,clay
111.75,5,1974.004118,clay
107.93,7,1977.250873,clay
105.738092,12,1980.459552,log
106.381097,9,1983.351473,log
111.75,5,1986.159786,log
107.918127,9,1989.400845,diamond_ore
83.683613,26,1993.598735,diamond_ore
78.240435,49,1998.996366,diamond_ore
95.695722,19,2002.621139,clay
109.077627,9,2005.509125,clay
74.18018,35,2009.834839,clay
104.752058,13,2012.854952,clay
111.75,5,2016.884734,clay
108.08,7,2020.887029,clay
108.300472,8,2024.020289,log
89.211569,9,2027.212128,log
80.164748,26,2031.210319,log
102.786806,13,2034.297042,diamond_ore
105.93,8,2037.278451,diamond_ore
109.960492,7,2040.7023,diamond_ore
105.82,8,2043.689065,diamond_ore
97.172877,17,2047.228903,diamond_ore
78.653012,31,2051.348876,diamond_ore
76.293733,31,2055.512959,log
102.916625,11,2059.269726,log
95.893576,18,2062.986542,log
107.785421,10,2066.179641,clay
103.427989,12,2069.238726,clay
107.583913,9,2071.791558,clay
105.29,6,2074.933319,log
109.8,6,2077.488087,log
97.82,13,2080.658142,log
100.456244,15,2083.744041,diamond_ore
103.562536,14,2088.696485,diamond_ore
92.267784,20,2092.361183,diamond_ore
97.145614,18,2096.365285,clay
108.08,7,2099.455249,clay
107.48,7,2102.172353,clay
107.236625,9,2105.128048,diamond_ore
79.242842,28,2109.754587,diamond_ore
99.532893,15,2112.994643,diamond_ore
108.567922,9,2116.318885,log
98.873913,14,2119.318994,log
104.023847,8,2123.510924,log
104.360492,7,2126.39215,diamond_ore
113.0,5,2129.023391,diamond_ore
108.08,7,2131.802544,diamond_ore
85.09731,24,2135.36823,log
99.245415,15,2139.333922,log
109.680067,9,2142.176051,log
105.385966,10,2145.441789,clay
100.030472,10,2148.226771,clay
86.47505,23,2151.909229,clay
93.925039,20,2155.376857,clay
105.729619,10,2158.244949,clay
83.379581,27,2162.408291,clay
104.153061,12,2165.648272,clay
111.378127,8,2168.970232,clay
99.190458,16,2172.389236,clay
108.083914,9,2175.1701,clay
104.6695,12,2178.361486,clay
98.15803,15,2182.09293,clay
95.61,15,2185.062913,log
109.258312,9,2189.319157,log
105.099058,13,2192.67636,log
100.863061,13,2196.063658,log
111.49,6,2198.927232,log
108.751097,7,2202.280415,log
102.368874,13,2205.020791,diamond_ore
77.023082,29,2209.022398,diamond_ore
73.607287,49,2213.514983,diamond_ore
102.8,10,2216.33534,log
75.713258,35,2220.746023,log
76.931762,35,2225.129194,log
108.08,7,2227.915197,diamond_ore
100.336014,15,2232.537021,diamond_ore
106.190472,9,2236.89591,diamond_ore
111.77,5,2239.599059,clay
111.75,5,2242.76563,clay
111.56,5,2245.390568,clay
102.454069,12,2248.716455,diamond_ore
105.641097,9,2251.727257,diamond_ore
109.33,7,2255.650424,diamond_ore
80.2315,28,2259.441854,clay
106.083913,9,2262.715194,clay
107.518079,10,2265.848042,clay
103.035606,13,2269.543264,clay
109.46,6,2272.376072,clay
111.75,5,2275.086066,clay
101.130835,15,2278.519177,log
108.64,7,2281.50251,log
109.64,6,2284.144334,log
105.848551,11,2286.710619,diamond_ore
102.657938,13,2289.851149,diamond_ore
85.274171,25,2293.778584,diamond_ore
99.05803,15,2296.899314,log
75.571733,30,2301.834294,log
108.343175,9,2304.313536,log
98.380029,16,2307.466263,log
95.213215,20,2311.365926,log
98.1673,16,2315.58305,log
102.8,10,2319.260145,diamond_ore
89.050975,22,2322.989424,diamond_ore
98.418484,13,2326.153404,diamond_ore
109.023913,9,2329.789423,clay
103.888127,12,2332.647413,clay
77.21113,55,2338.690139,clay
111.378127,8,2342.007289,diamond_ore
98.17,13,2346.349197,diamond_ore
102.93,7,2349.433211,diamond_ore
107.223061,10,2352.519242,clay
111.75,5,2355.552668,clay
107.350492,8,2358.546035,clay
102.655844,12,2361.755999,log
80.468434,27,2367.148254,log
107.391691,10,2370.361381,log
110.21,6,2373.176633,diamond_ore
104.211364,11,2376.23898,diamond_ore
94.494233,19,2379.987518,diamond_ore
78.115221,36,2384.264156,log
105.373391,13,2387.396582,log
100.638092,12,2390.496544,log
110.24,6,2393.23685,clay
87.720362,23,2397.092051,clay
86.068231,25,2400.747455,clay
101.039032,15,2404.197438,diamond_ore
76.896565,32,2408.383031,diamond_ore
104.767844,13,2411.225246,diamond_ore
106.578127,10,2414.200992,clay
102.871097,11,2417.08003,clay
109.068127,9,2420.247768,clay
108.08,7,2423.245888,diamond_ore
104.69,6,2426.070851,diamond_ore
108.53,7,2428.784825,diamond_ore
108.986625,9,2431.946831,log
108.751097,7,2434.449638,log
101.84,11,2437.545712,log
106.099703,12,2440.899051,diamond_ore
113.01,5,2443.38369,diamond_ore
101.29,11,2446.677816,diamond_ore
105.738092,12,2450.098093,clay
101.547655,14,2452.696712,clay
107.176908,10,2455.918674,clay
101.740548,14,2459.61644,clay
102.473906,13,2463.667916,clay
100.996647,15,2467.052128,clay
109.648145,9,2470.019672,diamond_ore
105.890472,10,2472.777395,diamond_ore
95.665013,18,2477.499578,diamond_ore
111.75,5,2480.482353,clay
95.097656,15,2483.410983,clay
105.74,6,2485.954139,clay
92.721242,21,2489.72151,log
102.995011,12,2493.52401,log
103.118128,12,2497.008544,log
105.12,10,2501.24786,log
109.765966,7,2504.108978,log
103.96,9,2507.044825,log
106.391097,9,2509.731705,diamond_ore
76.669009,31,2514.41201,diamond_ore
93.29613,21,2517.814356,diamond_ore
107.27,8,2520.813554,log
112.266206,8,2523.889978,log
86.814688,24,2527.341396,log
108.73,7,2530.347819,clay
108.09,7,2532.956704,clay
111.75,5,2535.796184,clay
111.49,6,2538.655241,clay
109.007627,10,2541.845228,clay
103.533647,13,2544.928209,clay
104.973098,13,2547.998591,clay
75.43624,44,2553.949616,clay
100.75335,16,2557.153322,clay
109.61,6,2560.106755,log
107.360205,10,2563.248064,log
105.197655,10,2566.000948,log
76.130441,33,2570.769716,log
108.378127,9,2573.698103,log
103.062203,13,2576.695174,log
112.980492,5,2579.88922,diamond_ore
111.525966,6,2582.972117,diamond_ore
113.01,5,2585.515806,diamond_ore
106.790472,9,2589.158563,log
87.66,19,2592.813191,log
110.75,6,2596.897472,log
89.095722,23,2600.767331,diamond_ore
91.879249,19,2605.453639,diamond_ore
74.677872,33,2610.150041,diamond_ore
93.407655,19,2613.548709,diamond_ore
104.811569,11,2616.33097,diamond_ore
90.317643,21,2620.036016,diamond_ore
98.389041,16,2623.265134,log
112.61,5,2625.582467,log
109.18,7,2628.287223,log
109.46,6,2631.007544,log
107.843913,9,2634.799304,log
100.53,12,2638.299924,log
106.878784,11,2641.42015,diamond_ore
108.118127,9,2644.596947,diamond_ore
103.033343,13,2647.752396,diamond_ore
107.191097,8,2650.872549,clay
105.292942,11,2655.434651,clay
71.505692,44,2660.301799,clay
93.19516,21,2663.956975,diamond_ore
87.973434,24,2668.22485,diamond_ore
105.593442,10,2671.545716,diamond_ore
99.34318,16,2674.880381,diamond_ore
92.85,16,2678.199759,diamond_ore
93.65,16,2681.326152,diamond_ore
106.47,9,2684.122546,log
73.48468,53,2690.274732,log
102.453343,14,2693.726924,log
98.392933,17,2697.176177,clay
97.851877,17,2701.511355,clay
104.501569,11,2704.245343,clay
106.54478,12,2707.423188,clay
108.751097,7,2711.581802,clay
105.631588,7,2713.952814,clay
107.33,7,2716.649732,clay
86.855517,24,2720.181211,clay
84.335204,23,2723.805021,clay
106.520492,6,2726.743927,diamond_ore
96.269129,18,2730.221859,diamond_ore
86.676194,22,2733.274187,diamond_ore
96.281097,15,2737.571995,clay
108.68,7,2740.44673,clay
105.651097,9,2742.925203,clay
110.110492,7,2746.214353,clay
107.307627,10,2749.699009,clay
97.657655,12,2752.597866,clay
110.44,6,2755.591693,log
110.2,6,2758.089407,log
89.19,17,2761.6817,log
108.53,7,2764.617028,log
106.973913,9,2767.664091,log
105.663413,11,2770.91638,log
106.240472,9,2775.567165,log
105.35,10,2779.481361,log
99.49,11,2782.493029,log
104.531097,10,2785.556072,diamond_ore
93.687847,19,2790.361651,diamond_ore
104.348406,13,2793.803274,diamond_ore
109.218127,9,2796.582126,diamond_ore
101.25,11,2799.945776,diamond_ore
107.48,7,2802.69626,diamond_ore
109.72,8,2805.633989,log
83.402706,25,2809.557804,log
100.425946,13,2812.331774,log
101.24,11,2815.804256,diamond_ore
109.33,7,2818.780295,diamond_ore
104.17,9,2821.561236,diamond_ore
100.280538,13,2824.831925,log
95.057203,17,2828.211247,log
93.496025,18,2831.604987,log
100.588835,14,2835.106511,log
91.69,16,2838.383166,log
98.23,12,2841.595577,log
81.187312,29,2845.686101,clay
107.200581,11,2848.693636,clay
107.498145,10,2851.787218,clay
109.971569,9,2854.565134,clay
103.151097,7,2858.46249,clay
107.341588,6,2861.329562,clay
94.951405,18,2865.079219,diamond_ore
77.354941,40,2869.935699,diamond_ore
