#{"t_start": 1780971857.810436, "env_id": "None"}
r,l,t,task_success,target
116.238722,42,14575.387111,True,carrot
127.420958,19,14588.917813,True,carrot
126.301789,23,14603.934063,True,carrot
129.090177,22,14616.997816,True,carrot
129.643557,28,14634.191969,True,potato
128.088015,21,14648.447398,True,potato
131.62655,26,14663.553498,True,potato
25.851507,38,14680.488394,False,wheat
112.864832,24,14696.344696,True,wheat
-6.79591,38,14713.303711,False,wheat
129.794951,30,14727.871929,True,carrot
128.973952,19,14741.303911,True,carrot
129.215116,25,14757.948227,True,carrot
130.00766,22,14774.213242,True,wheat
130.978426,25,14788.107762,True,wheat
129.592105,24,14802.732311,True,wheat
132.862775,26,14820.302318,True,potato
133.82624,26,14845.50368,True,potato
131.641766,22,14861.980548,True,potato
130.384048,29,14878.715686,True,wheat
129.265404,22,14892.222604,True,wheat
31.200015,29,14907.151267,False,wheat
126.626563,21,14922.360679,True,potato
129.393269,26,14938.379249,True,potato
129.403952,17,14951.885146,True,potato
131.719986,27,14964.6504,True,carrot
131.233269,25,14978.577884,True,carrot
128.278694,23,14990.765954,True,carrot
129.848685,27,15005.237245,True,carrot
130.484218,24,15017.879106,True,carrot
129.438823,27,15030.721378,True,carrot
132.957042,26,15043.393408,True,wheat
140.367727,37,15058.131924,True,wheat
129.876371,28,15070.829331,True,wheat
128.741008,26,15083.321858,True,potato
128.823952,19,15094.664613,True,potato
130.361976,23,15106.662007,True,potato
129.598151,23,15118.906834,True,potato
113.003952,22,15131.360385,True,potato
129.186185,23,15142.641831,True,potato
133.65028,36,15157.264072,True,wheat
152.588267,35,15170.996461,True,wheat
122.789315,39,15184.533203,True,wheat
136.124709,20,15197.756778,True,carrot
126.267677,22,15211.502321,True,carrot
115.129161,23,15223.745353,True,carrot
128.698823,25,15239.348073,True,wheat
131.078563,31,15252.820925,True,wheat
131.260015,33,15267.929848,True,wheat
130.563557,25,15282.393295,True,carrot
117.80203,26,15294.918141,True,carrot
152.157801,26,15307.576836,True,carrot
129.403952,17,15319.147843,True,potato
134.547042,25,15331.199762,True,potato
126.718015,24,15343.42407,True,potato
133.220274,24,15356.483445,True,carrot
132.529653,20,15368.38994,True,carrot
131.002726,25,15381.675411,True,carrot
129.728823,21,15392.87651,True,wheat
145.98445,40,15406.827133,True,wheat
122.347372,34,15420.476005,True,wheat
129.488065,21,15432.281064,True,potato
131.032105,18,15445.44211,True,potato
133.215008,24,15458.548876,True,potato
146.707863,22,15470.167252,True,wheat
119.806275,52,15486.819118,True,wheat
132.64655,22,15499.36121,True,wheat
131.842775,29,15516.067292,True,potato
131.034703,30,15529.264714,True,potato
133.967042,22,15542.4403,True,potato
114.209534,21,15555.849446,True,carrot
132.944365,24,15568.360548,True,carrot
132.30718,27,15580.655039,True,carrot
133.008138,29,15594.607143,True,wheat
132.607647,27,15607.776878,True,wheat
130.548225,21,15619.673972,True,wheat
127.297727,25,15632.501381,True,potato
130.782338,22,15643.783824,True,potato
131.319494,25,15657.651389,True,potato
128.322105,27,15672.041579,True,carrot
132.29655,23,15684.801708,True,carrot
130.266371,22,15697.002999,True,carrot
129.828694,23,15709.922676,True,carrot
128.433952,20,15721.728507,True,carrot
128.738065,26,15734.300942,True,carrot
130.976687,24,15746.146805,True,wheat
125.592259,29,15759.862082,True,wheat
131.184473,23,15772.311838,True,wheat
129.645404,25,15786.577751,True,potato
128.071008,24,15798.580222,True,potato
129.789315,24,15810.547634,True,potato
131.732958,30,15825.218778,True,wheat
124.847727,30,15837.535316,True,wheat
127.071507,50,15854.786847,True,wheat
134.658138,24,15867.103427,True,potato
112.232788,18,15880.097276,True,potato
129.52246,23,15894.866543,True,potato
127.244733,20,15907.779165,True,carrot
132.632839,26,15920.702724,True,carrot
128.648015,22,15932.783715,True,carrot
114.059178,25,15945.120049,True,potato
127.877372,22,15956.82277,True,potato
131.133557,22,15969.595821,True,potato
127.370958,24,15982.771347,True,wheat
146.55766,24,15995.297705,True,wheat
130.311422,31,16009.022109,True,wheat
148.950316,19,16019.877448,True,carrot
127.674733,18,16032.019122,True,carrot
130.46655,30,16045.920553,True,carrot
130.575049,22,16058.460661,True,carrot
134.471574,27,16072.554876,True,carrot
132.593501,23,16084.486635,True,carrot
128.96263,44,16100.352571,True,wheat
127.810604,22,16112.631268,True,wheat
134.368138,25,16125.673428,True,wheat
132.632726,23,16139.45471,True,potato
129.919111,22,16153.602889,True,potato
112.978694,18,16166.671524,True,potato
130.799958,28,16179.727459,True,potato
114.925454,28,16192.997468,True,potato
132.977647,26,16207.2669,True,potato
2.645049,19,16221.054433,False,carrot
131.544229,32,16234.519337,True,carrot
128.540958,21,16246.671787,True,carrot
131.854788,30,16261.171187,True,wheat
130.402958,32,16278.036939,True,wheat
126.140958,26,16291.529568,True,wheat
128.884089,21,16304.007409,True,wheat
130.936218,24,16321.748395,True,wheat
130.738426,26,16338.533913,True,wheat
128.276896,24,16352.682085,True,potato
152.965902,33,16368.261527,True,potato
132.132958,25,16381.977269,True,potato
129.520177,20,16395.070497,True,carrot
131.03554,20,16409.574484,True,carrot
129.98588,17,16422.589967,True,carrot
130.951145,23,16434.594118,True,wheat
126.4925,21,16447.234373,True,wheat
114.002597,32,16462.593096,True,wheat
133.056211,27,16477.355912,True,potato
150.434709,21,16490.816363,True,potato
133.940015,26,16505.598608,True,potato
111.533952,20,16519.666184,True,carrot
129.799315,20,16535.423709,True,carrot
131.136007,30,16555.674019,True,carrot
151.085049,18,16568.345909,True,carrot
133.817042,22,16581.611985,True,carrot
133.177647,26,16595.045721,True,carrot
133.747879,28,16609.345308,True,potato
129.448823,18,16621.831963,True,potato
132.997042,25,16636.601116,True,potato
148.948823,28,16658.29516,True,wheat
135.963679,33,16676.824977,True,wheat
131.141507,27,16693.219717,True,wheat
129.549315,20,16708.629458,True,carrot
115.512798,30,16726.863867,True,carrot
127.209178,25,16742.415328,True,carrot
129.041862,28,16758.878544,True,wheat
130.082105,23,16772.227616,True,wheat
130.218839,24,16787.738487,True,wheat
132.141766,31,16804.230184,True,potato
128.252598,22,16819.010181,True,potato
131.713557,20,16834.113095,True,potato
128.656353,25,16849.330121,True,carrot
130.97246,23,16865.392101,True,carrot
133.835049,18,16879.477124,True,carrot
128.538203,22,16892.637622,True,potato
130.596183,29,16909.068216,True,potato
133.817042,22,16923.470688,True,potato
128.982999,22,16938.271139,True,wheat
16.528225,19,16952.431447,False,wheat
131.70655,24,16968.274273,True,wheat
129.912105,21,16985.050304,True,wheat
151.317032,19,16999.571553,True,wheat
131.431274,29,17014.681829,True,wheat
112.594783,20,17029.199572,True,carrot
130.679782,23,17046.36193,True,carrot
131.673557,21,17064.725356,True,carrot
129.293331,21,17081.890306,True,potato
131.733169,24,17098.847368,True,potato
130.505404,21,17112.546565,True,potato
133.213267,28,17134.576503,True,potato
129.144783,20,17151.50309,True,potato
130.542648,21,17168.069318,True,potato
147.188823,22,17185.399501,True,wheat
115.602338,17,17200.983794,True,wheat
130.46588,25,17219.482531,True,wheat
129.706033,19,17236.750417,True,carrot
131.921867,30,17254.483282,True,carrot
133.171105,23,17272.074722,True,carrot
130.6765,21,17291.609166,True,wheat
131.617823,21,17311.517383,True,wheat
4.508822,24,17330.883352,False,wheat
129.79588,18,17349.329366,True,carrot
131.749494,23,17370.984015,True,carrot
132.474048,22,17388.928618,True,carrot
133.817042,22,17406.083002,True,potato
131.186992,24,17425.574354,True,potato
133.035176,26,17446.220682,True,potato
129.808225,22,17465.573688,True,wheat
129.510886,24,17484.13476,True,wheat
133.874765,29,17505.066541,True,wheat
5.257647,27,17523.662035,False,potato
127.197727,20,17544.934153,True,potato
130.27251,28,17568.871327,True,potato
131.536992,24,17587.490092,True,carrot
134.592534,26,17608.702087,True,carrot
133.79612,29,17629.079573,True,carrot
131.539315,19,17645.870331,True,wheat
133.500015,22,17663.252853,True,wheat
129.65588,19,17683.334977,True,wheat
129.141008,21,17704.503202,True,carrot
130.5365,22,17727.092268,True,carrot
133.683008,25,17752.596995,True,carrot
131.576992,23,17773.480922,True,potato
130.25246,21,17793.533984,True,potato
133.247042,25,17819.018814,True,potato
134.010015,28,17846.99283,True,wheat
132.131507,21,17884.151073,True,wheat
129.542338,26,17911.448151,True,wheat
131.309494,24,17937.383002,True,carrot
131.3565,19,17966.419247,True,carrot
131.789494,22,17992.849481,True,carrot
128.112105,21,18017.629873,True,potato
130.868397,22,18042.54241,True,potato
132.699986,25,18065.70924,True,potato
132.338822,22,18087.721496,True,carrot
128.723952,19,18109.275279,True,carrot
132.383217,25,18143.129425,True,carrot
131.609306,28,18171.41303,True,wheat
19.735049,18,18194.468263,False,wheat
123.517647,23,18220.942563,True,wheat
132.921105,23,18250.180569,True,potato
132.371507,20,18276.667198,True,potato
133.500015,22,18309.76947,True,potato
4.541105,25,18343.147621,False,wheat
130.880767,22,18366.938097,True,wheat
134.562058,30,18402.487362,True,wheat
130.217952,29,18430.296057,True,carrot
133.709895,24,18454.172195,True,carrot
132.30655,24,18480.556103,True,carrot
133.967042,22,18511.712564,True,potato
117.006992,21,18554.133849,True,potato
133.677042,23,18584.244748,True,potato
132.903008,27,18621.265764,True,wheat
128.99246,25,18655.300355,True,wheat
129.997823,24,18690.309723,True,wheat
134.613008,23,18717.239236,True,carrot
131.949653,22,18740.819249,True,carrot
133.271437,26,18771.909854,True,carrot
130.40554,22,18809.57381,True,potato
